t_unix,t_ros_ns,run_folder,run_id,goal_id,v_pred_lin,w_pred_ang,v_cmd_lin,w_cmd_ang,x,y,yaw,dist_to_goal
1769167034.641007,1769167034641015142,Sr02_gB_IMG1_LID1_STA1_CFC64_OH0,0123_1217,B,-0.01802387461066246,0.006116217467933893,0.0,0.0,1.4006021637112351e-15,-2.5467519425938657e-24,-7.060442446451728e-12,28.470871634356403
1769167034.7686813,1769167034768690807,Sr02_gB_IMG1_LID1_STA1_CFC64_OH0,0123_1217,B,-0.01802387461066246,0.006116217467933893,0.0,0.0,1.4006021637112351e-15,-2.5467519425938657e-24,-7.060442446451728e-12,28.470871634356403
1769167034.8982878,1769167034898296667,Sr02_gB_IMG1_LID1_STA1_CFC64_OH0,0123_1217,B,-0.08391061425209045,-0.0016853776760399342,0.0,0.0,1.28414277379868e-15,-2.545929687770032e-24,-7.060442485965097e-12,28.470871634356403
1769167035.0319328,1769167035031942355,Sr02_gB_IMG1_LID1_STA1_CFC64_OH0,0123_1217,B,-0.010757576674222946,-0.002821174915879965,0.0,0.0,1.1685395338155363e-15,-2.5451134777399264e-24,-7.060442517815959e-12,28.470871634356403
1769167035.1647222,1769167035164730412,Sr02_gB_IMG1_LID1_STA1_CFC64_OH0,0123_1217,B,-0.07142609357833862,-0.003876181086525321,0.0,0.0,1.0913216964040157e-15,-2.544568285638078e-24,-7.0604425060469435e-12,28.470871634356403
1769167035.299643,1769167035299650855,Sr02_gB_IMG1_LID1_STA1_CFC64_OH0,0123_1217,B,-0.08549126982688904,-0.00406134407967329,0.0,0.0,7.588979200094962e-13,4.2495038896636503e-17,0.0001834782783650983,28.470871634356634
1769167035.426547,1769167035426556132,Sr02_gB_IMG1_LID1_STA1_CFC64_OH0,0123_1217,B,-0.13618367910385132,0.0048353965394198895,0.0,0.0,5.770063725192084e-13,-8.620805836038069e-17,0.0011008923787701466,28.47087163435658
1769167035.5555098,1769167035555520637,Sr02_gB_IMG1_LID1_STA1_CFC64_OH0,0123_1217,B,-0.048618119210004807,0.0005339044146239758,0.0,0.0,-2.002905045491159e-13,-1.329433268424835e-15,0.00163449255570592,28.470871634356342
1769167035.688408,1769167035688418130,Sr02_gB_IMG1_LID1_STA1_CFC64_OH0,0123_1217,B,-0.09341777861118317,-0.005038335453718901,0.0,0.0,-7.522148737972218e-13,-2.189617980391688e-15,0.001347631718045878,28.47087163435618
1769167035.8166351,1769167035816641884,Sr02_gB_IMG1_LID1_STA1_CFC64_OH0,0123_1217,B,-0.31179600954055786,-0.01812220737338066,-0.5,0.0,-9.501341622440596e-13,-2.397916141163818e-15,0.0008717235842259813,28.47087163435612
