t_unix,t_ros_ns,run_folder,run_id,goal_id,v_pred_lin,w_pred_ang,v_cmd_lin,w_cmd_ang,x,y,yaw,dist_to_goal
1769287654.8940032,1769287654894013087,Sr02_gC_eps15_IMG1_LID1_STA1_CFC64_OH0,0124_2147,C,-0.149297833442688,-0.013893837109208107,-0.5,0.0,1.3617009830039695e-15,-2.546477283046088e-24,-7.060442457952478e-12,39.2866517611262
1769287655.0379243,1769287655037935068,Sr02_gC_eps15_IMG1_LID1_STA1_CFC64_OH0,0124_2147,C,-0.149297833442688,-0.013893837109208107,-0.5,0.0,1.3617009830039695e-15,-2.546477283046088e-24,-7.060442457952478e-12,39.2866517611262
1769287655.1841557,1769287655184162824,Sr02_gC_eps15_IMG1_LID1_STA1_CFC64_OH0,0124_2147,C,-0.18025743961334229,-0.02781171351671219,-0.5,0.0,1.2070997789846448e-15,-2.545385730134839e-24,-7.060442523356007e-12,39.2866517611262
1769287655.328017,1769287655328024973,Sr02_gC_eps15_IMG1_LID1_STA1_CFC64_OH0,0124_2147,C,-0.14904852211475372,-0.02597121149301529,-0.5,0.0,1.0913216964040157e-15,-2.544568285638078e-24,-7.0604425060469435e-12,39.2866517611262
1769287655.4633744,1769287655463382096,Sr02_gC_eps15_IMG1_LID1_STA1_CFC64_OH0,0124_2147,C,-0.16866756975650787,-0.020063648000359535,-0.5,0.0,9.758645341172962e-16,-2.5437531069605486e-24,-7.060442834509198e-12,39.2866517611262
1769287655.6032052,1769287655603213823,Sr02_gC_eps15_IMG1_LID1_STA1_CFC64_OH0,0124_2147,C,-0.18873202800750732,-0.026058537885546684,-0.5,0.0,-0.006458570410536283,4.058659945980692e-08,-1.2529334915639238e-05,39.28451708555523
1769287655.744566,1769287655744574468,Sr02_gC_eps15_IMG1_LID1_STA1_CFC64_OH0,0124_2147,C,-0.48123010993003845,0.030264919623732567,-0.5,0.0,-0.030107337808759366,8.472531909642936e-07,-5.4916208646102675e-05,39.276708188214705
1769287655.892786,1769287655892795805,Sr02_gC_eps15_IMG1_LID1_STA1_CFC64_OH0,0124_2147,C,-0.4504084289073944,-0.022322729229927063,-0.5,0.0,-0.0960220018741536,2.200808542959608e-05,-0.0013847963429621864,39.254992091445736
1769287656.0325508,1769287656032559244,Sr02_gC_eps15_IMG1_LID1_STA1_CFC64_OH0,0124_2147,C,-0.495153546333313,-0.07759296894073486,-0.5,0.0,-0.17102149685225204,0.00028115736796567635,-0.005464520956185441,39.230180831256476
1769287656.1787074,1769287656178715286,Sr02_gC_eps15_IMG1_LID1_STA1_CFC64_OH0,0124_2147,C,-0.5133686065673828,-0.08165674656629562,-0.5,0.0,-0.2460194466729858,0.0008298423743960123,-0.008946670341734362,39.20522402775402
1769287656.3178327,1769287656317846890,Sr02_gC_eps15_IMG1_LID1_STA1_CFC64_OH0,0124_2147,C,-0.5729995369911194,0.11180189996957779,-0.5,0.0,-0.3210152063548427,0.001623276812776009,-0.012435796816123593,39.1801639958744
1769287656.4442875,1769287656444294999,Sr02_gC_eps15_IMG1_LID1_STA1_CFC64_OH0,0124_2147,C,-0.4325289726257324,0.018955914303660393,-0.5,0.0,-0.39599784930072834,0.00256998606780516,-0.010889809825689656,39.15509066912594
1769287656.569098,1769287656569105857,Sr02_gC_eps15_IMG1_LID1_STA1_CFC64_OH0,0124_2147,C,-0.46396178007125854,-0.054248735308647156,-0.5,0.0,-0.445984338962075,0.00305731326102776,-0.009828136631113754,39.13858286495689
1769287656.702267,1769287656702280836,Sr02_gC_eps15_IMG1_LID1_STA1_CFC64_OH0,0124_2147,C,-0.5006116032600403,0.07297930121421814,-0.5,0.0,-0.5209677871821541,0.003950208218433828,-0.015754960326565863,39.11377324055108
