loss,mae,val_loss,val_mae,lr
0.01978052221238613,0.07054980099201202,0.007009413093328476,0.0457264669239521,0.001
0.0052464669570326805,0.03863351047039032,0.0026966980658471584,0.028053121641278267,0.001
0.002021019347012043,0.02558499574661255,0.0011246406938880682,0.019817404448986053,0.001
0.0008033897029235959,0.016069555655121803,0.0005945921293459833,0.013433934189379215,0.001
0.0005916237132623792,0.0137313362210989,0.0005715838051401079,0.014839857816696167,0.001
0.00036552900564856827,0.010399180464446545,0.000301068153930828,0.009069695137441158,0.001
0.000298251019557938,0.00930254627019167,0.00025748161715455353,0.008678717538714409,0.001
0.0002715336449909955,0.008872775360941887,0.0004608341259881854,0.012166325934231281,0.001
0.0002344652166357264,0.008084675297141075,0.00017705422942526639,0.006553847808390856,0.001
0.00017783534713089466,0.006956420838832855,0.00018715915211942047,0.007720222696661949,0.001
0.00017974659567698836,0.007222482934594154,0.00019050846458412707,0.00783334020525217,0.001
9.89876061794348e-05,0.004731536377221346,8.880106179276481e-05,0.004174673464149237,0.0005
8.93740652827546e-05,0.004374762065708637,8.615058322902769e-05,0.00412013428285718,0.0005
8.587783668190241e-05,0.004310086369514465,8.658147271489725e-05,0.004339330364018679,0.0005
7.21669930499047e-05,0.003715249476954341,7.208289753179997e-05,0.0033925746101886034,0.00025
7.120458758436143e-05,0.003692968748509884,7.370001549134031e-05,0.003507019020617008,0.00025
6.89870648784563e-05,0.003629270475357771,7.866219675634056e-05,0.003675684565678239,0.00025
6.274099723668769e-05,0.003363941330462694,6.553759158123285e-05,0.0030976226553320885,0.000125
6.182435026858002e-05,0.003309020074084401,6.493172259069979e-05,0.0031697603408247232,0.000125
6.0861635574838147e-05,0.0032722442410886288,6.649145507253706e-05,0.0031739743426442146,0.000125
5.706267256755382e-05,0.003138577565550804,6.219889473868534e-05,0.002889098133891821,6.25e-05
5.6066070101223886e-05,0.0031052620615810156,6.176534225232899e-05,0.002820264082401991,6.25e-05
5.679748210241087e-05,0.0030913478694856167,6.617435428779572e-05,0.003105929819867015,6.25e-05
5.4939184337854385e-05,0.003020005766302347,6.045577538316138e-05,0.0027924347668886185,3.125e-05
5.4678210290148854e-05,0.0030013194773346186,6.005147588439286e-05,0.002758678747341037,3.125e-05
5.5005559261189774e-05,0.003017470706254244,5.9200239775236696e-05,0.0027218000032007694,3.125e-05
5.360060458770022e-05,0.0029645131435245275,5.931259147473611e-05,0.00273124105297029,3.125e-05
5.306638195179403e-05,0.002929159440100193,5.875272108823992e-05,0.0026950191240757704,1.5625e-05
5.2071569371037185e-05,0.0029104608111083508,5.9958150814054534e-05,0.0027385051362216473,1.5625e-05
5.2674655307782814e-05,0.002896989230066538,5.796484401798807e-05,0.0026368601247668266,7.8125e-06
5.193793185753748e-05,0.002884766785427928,5.775151294074021e-05,0.0026292589027434587,7.8125e-06
5.2097875595791265e-05,0.0028751033823937178,5.843946564709768e-05,0.002658604411408305,7.8125e-06
5.1477680244715884e-05,0.0028667834121733904,5.771058567916043e-05,0.00261673703789711,3.90625e-06
5.1740269555011764e-05,0.0028657554648816586,5.753667210228741e-05,0.0025945398956537247,3.90625e-06
5.163569585420191e-05,0.002851164434105158,5.761270585935563e-05,0.002611496951431036,1.953125e-06
5.161112130736001e-05,0.002856053179129958,5.755915117333643e-05,0.0025959245394915342,1.953125e-06
5.1390077715041116e-05,0.00284388056024909,5.746371243731119e-05,0.0025972947478294373,1e-06
5.056655572843738e-05,0.002840596018359065,5.75190206291154e-05,0.0026012531016021967,1e-06
5.101177157484926e-05,0.002844037488102913,5.745705857407302e-05,0.0026029618456959724,1e-06
5.130551289767027e-05,0.002840745961293578,5.733657962991856e-05,0.002586596179753542,1e-06
5.130686622578651e-05,0.0028371105436235666,5.7328579714521766e-05,0.0025894585996866226,1e-06
5.134327875566669e-05,0.0028392025269567966,5.728172618546523e-05,0.0025861423928290606,1e-06
5.124360177433118e-05,0.0028415070846676826,5.7347180700162426e-05,0.0025896714068949223,1e-06
5.0887229008367285e-05,0.002832959406077862,5.728250471292995e-05,0.0025880124885588884,1e-06
5.1163377065677196e-05,0.002834511222317815,5.726413655793294e-05,0.0025863079354166985,1e-06
5.1148479542462155e-05,0.0028326576575636864,5.723247159039602e-05,0.0025858262088149786,1e-06
5.0646118324948475e-05,0.002827809890732169,5.7166726037394255e-05,0.002576020546257496,1e-06
5.1014882046729326e-05,0.0028324462473392487,5.7094122894341126e-05,0.002576597034931183,1e-06
5.072016210760921e-05,0.002829723060131073,5.712475467589684e-05,0.002571420045569539,1e-06
5.1015409553656355e-05,0.002824146533384919,5.706858428311534e-05,0.002575628226622939,1e-06
