t_unix,t_ros_ns,run_folder,run_id,goal_id,v_pred_lin,w_pred_ang,v_cmd_lin,w_cmd_ang,x,y,yaw,dist_to_goal
1769437170.528858,1769437170528865442,Sr02_gA_IMG1_LID1_STA1_GRU64_OH0,0126_1519,A,-0.046049878001213074,0.004225828684866428,0.0,0.0,1.4394768072775993e-15,-2.5470264147744164e-24,-7.060442347732679e-12,33.80335215951223
1769437170.5468554,1769437170546861896,Sr02_gA_IMG1_LID1_STA1_GRU64_OH0,0126_1519,A,-0.046049878001213074,0.004225828684866428,0.0,0.0,1.4394768072775993e-15,-2.5470264147744164e-24,-7.060442347732679e-12,33.80335215951223
1769437170.572168,1769437170572175393,Sr02_gA_IMG1_LID1_STA1_GRU64_OH0,0126_1519,A,-0.06896045058965683,0.00735273165628314,0.0,0.0,1.1299147456116569e-15,-2.544840769643257e-24,-7.0604425353454635e-12,33.80335215951223
1769437170.6702328,1769437170670239589,Sr02_gA_IMG1_LID1_STA1_GRU64_OH0,0126_1519,A,-0.07754240930080414,0.005973489955067635,0.0,0.0,9.048264648882306e-13,9.182029022076434e-17,0.00034734392921347815,33.80335215951311
1769437170.771165,1769437170771171710,Sr02_gA_IMG1_LID1_STA1_GRU64_OH0,0126_1519,A,-0.07748487591743469,0.0060249147936701775,0.0,0.0,5.524302326142097e-13,-1.9633687265820613e-16,0.0010412283840457162,33.80335215951277
1769437170.87036,1769437170870366623,Sr02_gA_IMG1_LID1_STA1_GRU64_OH0,0126_1519,A,-0.07968492060899734,0.011751844547688961,0.0,0.0,4.1696406172103204e-13,-3.7511575009449976e-16,0.001640107852539449,33.803352159512635
1769437170.9709196,1769437170970927461,Sr02_gA_IMG1_LID1_STA1_GRU64_OH0,0126_1519,A,-0.07962848246097565,0.011754858307540417,0.0,0.0,9.522254010983107e-13,8.085338191459349e-16,0.002414390373613934,33.80335215951315
1769437171.0707529,1769437171070759494,Sr02_gA_IMG1_LID1_STA1_GRU64_OH0,0126_1519,A,-0.09609583020210266,-0.0018651415593922138,0.0,0.0,4.606937872727192e-13,-6.809699489053142e-16,0.003589651808301843,33.80335215951268
1769437171.1711218,1769437171171128819,Sr02_gA_IMG1_LID1_STA1_GRU64_OH0,0126_1519,A,-0.14918744564056396,-0.0137840136885643,0.0,0.0,-1.6935931131162076e-12,-1.0005602116576405e-14,0.004356541893738164,33.80335215951058
1769437171.2702446,1769437171270251591,Sr02_gA_IMG1_LID1_STA1_GRU64_OH0,0126_1519,A,-0.14923927187919617,-0.013869548216462135,0.0,0.0,-3.37257612188209e-12,-1.6884362587739978e-14,0.0038124828247629782,33.80335215950894
