t_unix,t_ros_ns,run_folder,run_id,goal_id,v_pred_lin,w_pred_ang,v_cmd_lin,w_cmd_ang,x,y,yaw,dist_to_goal
1767898715.690859,1767898715690871193,Sr02_gALL_IMG1_LID1_STA1_CFC64_OH1,0108_1958,C,-0.07532383501529694,-0.02008448913693428,0.0,0.0,-3.028680542691898e-15,-2.5154792369454572e-24,-7.060448011829597e-12,39.2866517611262
1767898715.8125453,1767898715812553567,Sr02_gALL_IMG1_LID1_STA1_CFC64_OH1,0108_1958,C,-0.07532383501529694,-0.02008448913693428,0.0,0.0,-3.028680542691898e-15,-2.5154792369454572e-24,-7.060448011829597e-12,39.2866517611262
1767898715.9357579,1767898715935766791,Sr02_gALL_IMG1_LID1_STA1_CFC64_OH1,0108_1958,C,-0.08006066083908081,-0.022647375240921974,0.0,0.0,-3.142790275252366e-15,-2.5146735710933413e-24,-7.060448246250321e-12,39.2866517611262
1767898716.060885,1767898716060893130,Sr02_gALL_IMG1_LID1_STA1_CFC64_OH1,0108_1958,C,-0.060291241854429245,-0.009694816544651985,0.0,0.0,-3.25699901246743e-15,-2.51386720620405e-24,-7.060448399417054e-12,39.2866517611262
1767898716.1828396,1767898716182847845,Sr02_gALL_IMG1_LID1_STA1_CFC64_OH1,0108_1958,C,-0.01903337985277176,-0.006843365263193846,0.0,0.0,-3.3329324963797554e-15,-2.5133310817582327e-24,-7.060448426675988e-12,39.2866517611262
1767898716.3007731,1767898716300780970,Sr02_gALL_IMG1_LID1_STA1_CFC64_OH1,0108_1958,C,-0.339421808719635,-0.043929874897003174,-0.5,0.0,-3.4090409111620163e-15,-2.5127937222153413e-24,-7.0604484854022516e-12,39.2866517611262
1767898716.4193203,1767898716419328402,Sr02_gALL_IMG1_LID1_STA1_CFC64_OH1,0108_1958,C,-0.18815763294696808,-0.07186631858348846,0.0,0.0,-2.1486914835257725e-08,3.4545414749118145e-11,-0.0028117790278885018,39.28665175399033
1767898716.5402155,1767898716540225681,Sr02_gALL_IMG1_LID1_STA1_CFC64_OH1,0108_1958,C,-0.18399041891098022,-0.03677917644381523,0.0,0.0,-3.9213323333977675e-08,1.0215178099158495e-10,-0.004820202835396115,39.286651748066426
1767898716.6703281,1767898716670335771,Sr02_gALL_IMG1_LID1_STA1_CFC64_OH1,0108_1958,C,-0.30076998472213745,-0.06289256364107132,-0.5,0.0,-6.653735989526232e-08,2.769018753093643e-10,-0.007932598144250185,39.28665173886858
1767898716.7895136,1767898716789520993,Sr02_gALL_IMG1_LID1_STA1_CFC64_OH1,0108_1958,C,-0.18476451933383942,-0.08578343689441681,0.0,0.0,-7.488620206737383e-08,3.4716135647138164e-10,-0.008902062924259204,39.28665173604226
1767898716.912412,1767898716912419641,Sr02_gALL_IMG1_LID1_STA1_CFC64_OH1,0108_1958,C,-0.17417092621326447,-0.022374553605914116,0.0,0.0,-0.0011325713909042705,1.1143584062989528e-05,-0.009914620848476906,39.28626684676577
1767898717.036246,1767898717036254179,Sr02_gALL_IMG1_LID1_STA1_CFC64_OH1,0108_1958,C,-0.17400598526000977,-0.02232063002884388,0.0,0.0,-0.015731944911097185,0.00016085978826330504,-0.01048045360758868,39.2813019775363
1767898717.161271,1767898717161279122,Sr02_gALL_IMG1_LID1_STA1_CFC64_OH1,0108_1958,C,-0.5244994759559631,0.03317849710583687,-0.5,0.0,-0.02400011752819356,0.00024882652005580295,-0.013255873466814009,39.27848931584369
1767898717.2837281,1767898717283735943,Sr02_gALL_IMG1_LID1_STA1_CFC64_OH1,0108_1958,C,-0.5914958715438843,-0.010595989413559437,-0.5,0.0,-0.024201604559943236,0.00025220053324227906,-0.016922007101248422,39.2784196319129
1767898717.404501,1767898717404509139,Sr02_gALL_IMG1_LID1_STA1_CFC64_OH1,0108_1958,C,-0.4836934804916382,0.0324670672416687,-0.5,0.0,-0.03573496552903833,0.00047066333225971645,-0.0200590711108072,39.27440844380567
1767898717.5268645,1767898717526872382,Sr02_gALL_IMG1_LID1_STA1_CFC64_OH1,0108_1958,C,-0.49821221828460693,0.028796479105949402,-0.5,0.0,-0.04794221762838705,0.000727754118426064,-0.02438364735705675,39.27014170907984
1767898717.6500432,1767898717650050414,Sr02_gALL_IMG1_LID1_STA1_CFC64_OH1,0108_1958,C,-0.24579685926437378,-0.18213225901126862,-0.5,-0.5,-0.04794221772031599,0.0007277541206835362,-0.02662109011401565,39.27014170904742
1767898717.7796752,1767898717779684838,Sr02_gALL_IMG1_LID1_STA1_CFC64_OH1,0108_1958,C,-0.6127211451530457,0.30057063698768616,-0.5,0.5,-0.04851807842447251,0.0007449028016352693,-0.029950900607486425,39.26993577348868
1767898717.9077113,1767898717907721131,Sr02_gALL_IMG1_LID1_STA1_CFC64_OH1,0108_1958,C,-0.6398820281028748,0.2805974781513214,-0.5,0.5,-0.061777363581941226,0.0011576897860669792,-0.031820202437193176,39.26517917732814
1767898718.0336444,1767898718033652310,Sr02_gALL_IMG1_LID1_STA1_CFC64_OH1,0108_1958,C,-0.48043572902679443,-0.12494699656963348,-0.5,0.0,-0.11409172252487369,0.0028879655344981082,-0.03392282479657993,39.24635419670948
1767898718.1627243,1767898718162731174,Sr02_gALL_IMG1_LID1_STA1_CFC64_OH1,0108_1958,C,-0.3399641513824463,-0.22679026424884796,-0.5,-0.5,-0.16385679760314412,0.0045285510272564744,-0.031406362753442246,39.22850807321427
1767898718.2835255,1767898718283533623,Sr02_gALL_IMG1_LID1_STA1_CFC64_OH1,0108_1958,C,-0.5885107517242432,-0.0610765665769577,-0.5,0.0,-0.23876231298152015,0.006732012969025581,-0.02904748553303476,39.2020017865034
1767898718.408318,1767898718408327970,Sr02_gALL_IMG1_LID1_STA1_CFC64_OH1,0108_1958,C,-0.2756611704826355,0.15601472556591034,-0.5,0.0,-0.28849710916893045,0.008532062598200642,-0.044888463218006436,39.18415291475368
1767898718.532063,1767898718532070451,Sr02_gALL_IMG1_LID1_STA1_CFC64_OH1,0108_1958,C,-0.24849209189414978,0.2502363622188568,-0.5,0.5,-0.36224045889536466,0.011897943972797786,-0.036590387909232705,39.157129603294
1767898718.6622565,1767898718662265567,Sr02_gALL_IMG1_LID1_STA1_CFC64_OH1,0108_1958,C,-0.5807243585586548,-0.09561225026845932,-0.5,0.0,-0.4120030035857788,0.013053437010538679,-0.009324532014387682,39.14001887576016
1767898718.7991729,1767898718799182184,Sr02_gALL_IMG1_LID1_STA1_CFC64_OH1,0108_1958,C,-0.3954494595527649,-0.34736907482147217,-0.5,-0.5,-0.48604886682964943,0.01322056723028866,-0.00542515446578083,39.116132595942666
1767898718.936499,1767898718936507779,Sr02_gALL_IMG1_LID1_STA1_CFC64_OH1,0108_1958,C,-0.46006840467453003,0.32339757680892944,-0.5,0.5,-0.5606805085388977,0.014775968793775837,-0.033077808789153736,39.09086950152204
1767898719.0719213,1767898719071929096,Sr02_gALL_IMG1_LID1_STA1_CFC64_OH1,0108_1958,C,-0.46202370524406433,0.3339671492576599,-0.5,0.5,-0.6106156051253481,0.016576242573864707,-0.038110363797278494,39.07331633108429
1767898719.2052464,1767898719205256462,Sr02_gALL_IMG1_LID1_STA1_CFC64_OH1,0108_1958,C,-0.4533074200153351,0.3847242593765259,-0.5,0.5,-0.6852452139372002,0.018749811398694773,-0.014896793859491896,39.0476777051265
1767898719.331541,1767898719331548181,Sr02_gALL_IMG1_LID1_STA1_CFC64_OH1,0108_1958,C,-0.536552369594574,-0.12591411173343658,-0.5,0.0,-0.7599751986310185,0.01859215680315402,0.012794272287771824,39.02434745448432
1767898719.4593437,1767898719459352096,Sr02_gALL_IMG1_LID1_STA1_CFC64_OH1,0108_1958,C,-0.4503939747810364,-0.060080964118242264,-0.5,0.0,-0.8095515462916175,0.0181293383519284,0.002610001155431773,39.009281635153044
1767898719.5837362,1767898719583743828,Sr02_gALL_IMG1_LID1_STA1_CFC64_OH1,0108_1958,C,-0.4462442696094513,0.2979717254638672,-0.5,0.5,-0.8839446538133988,0.019526667341421444,-0.03880777299792892,38.98479312677323
1767898719.706145,1767898719706152915,Sr02_gALL_IMG1_LID1_STA1_CFC64_OH1,0108_1958,C,-0.4613947570323944,0.25403615832328796,-0.5,0.5,-0.932907461071103,0.021546524528902926,-0.03909757543330258,38.967698595714786
1767898719.8318536,1767898719831861482,Sr02_gALL_IMG1_LID1_STA1_CFC64_OH1,0108_1958,C,-0.5795714259147644,0.32902202010154724,-0.5,0.5,-1.0062664183079135,0.02312326800368929,0.0022015502962202138,38.943567146687165
1767898719.9529464,1767898719952953704,Sr02_gALL_IMG1_LID1_STA1_CFC64_OH1,0108_1958,C,-0.401930570602417,0.36505770683288574,-0.5,0.5,-1.056251843787638,0.022051529992714727,0.040673903418669,38.929237900287745
1767898720.0765698,1767898720076578680,Sr02_gALL_IMG1_LID1_STA1_CFC64_OH1,0108_1958,C,-0.5782804489135742,0.3667812943458557,-0.5,0.5,-1.1303399114397583,0.01802973014189075,0.05727706024416987,38.91042520022652
1767898720.1992671,1767898720199274986,Sr02_gALL_IMG1_LID1_STA1_CFC64_OH1,0108_1958,C,-0.5892844200134277,0.33237704634666443,-0.5,0.5,-1.1802662120771517,0.015317415321760763,0.051268980244064656,38.89782444454963
1767898720.3232384,1767898720323251640,Sr02_gALL_IMG1_LID1_STA1_CFC64_OH1,0108_1958,C,-0.3600175678730011,0.3302777111530304,-0.5,0.5,-1.2543475196696028,0.010992578524874019,0.07316862225701265,38.87952451082579
1767898720.447577,1767898720447586270,Sr02_gALL_IMG1_LID1_STA1_CFC64_OH1,0108_1958,C,-0.47798454761505127,0.44599223136901855,-0.5,0.5,-1.3041619473258774,0.006704448536628616,0.09857218386699568,38.86861008727224
1767898720.586086,1767898720586093619,Sr02_gALL_IMG1_LID1_STA1_CFC64_OH1,0108_1958,C,-0.42899832129478455,0.28269118070602417,-0.5,0.5,-1.3785474265206459,-0.002472277977462745,0.1483406338604938,38.85507294887955
1767898720.7181191,1767898720718126893,Sr02_gALL_IMG1_LID1_STA1_CFC64_OH1,0108_1958,C,-0.45400020480155945,0.32388636469841003,-0.5,0.5,-1.4278524465733287,-0.010763057677694145,0.18486356982582716,38.84828533130244
1767898720.8467934,1767898720846803473,Sr02_gALL_IMG1_LID1_STA1_CFC64_OH1,0108_1958,C,-0.44044530391693115,0.5640971064567566,-0.5,0.5,-1.5011614198772014,-0.026556127080914014,0.23850451492237096,38.84162090927953
1767898720.970156,1767898720970164237,Sr02_gALL_IMG1_LID1_STA1_CFC64_OH1,0108_1958,C,-0.4485909342765808,0.3605097234249115,-0.5,0.5,-1.5735670761216711,-0.04608201843098146,0.28823501203944707,38.83893360670143
1767898721.0964224,1767898721096431140,Sr02_gALL_IMG1_LID1_STA1_CFC64_OH1,0108_1958,C,-0.5484782457351685,0.5946936011314392,-0.5,0.5,-1.6211670091149764,-0.06107711708247902,0.3240986150935202,38.83930988642862
1767898721.2189863,1767898721218994766,Sr02_gALL_IMG1_LID1_STA1_CFC64_OH1,0108_1958,C,-0.5069625973701477,0.6039804816246033,-0.5,0.5,-1.6913888317291756,-0.08723631421641807,0.38446744072589856,38.843845213819804
1767898721.3460813,1767898721346089976,Sr02_gALL_IMG1_LID1_STA1_CFC64_OH1,0108_1958,C,-0.6205952763557434,0.30340006947517395,-0.5,0.5,-1.737454976760932,-0.10664067537894618,0.41349145285071165,38.84904620945909
1767898721.4738176,1767898721473827243,Sr02_gALL_IMG1_LID1_STA1_CFC64_OH1,0108_1958,C,-0.5264725685119629,0.31311261653900146,-0.5,0.5,-1.805279754009945,-0.13841076579955153,0.46492024737112086,38.85988458356887
1767898721.5993183,1767898721599326324,Sr02_gALL_IMG1_LID1_STA1_CFC64_OH1,0108_1958,C,-0.38284021615982056,0.33387911319732666,-0.5,0.5,-1.8490773586080291,-0.16177848979331286,0.5154236686896425,38.86969118388103
1767898721.7228923,1767898721722901424,Sr02_gALL_IMG1_LID1_STA1_CFC64_OH1,0108_1958,C,-0.36184725165367126,0.3344162106513977,-0.5,0.5,-1.9131494861084635,-0.2004665151412089,0.5728262485538232,38.8884636950154
1767898721.8508775,1767898721850884765,Sr02_gALL_IMG1_LID1_STA1_CFC64_OH1,0108_1958,C,-0.11148631572723389,0.22950828075408936,0.0,0.5,-1.954165027418237,-0.22852740696540738,0.6292144711226861,38.903711286841116
1767898721.9686446,1767898721968652653,Sr02_gALL_IMG1_LID1_STA1_CFC64_OH1,0108_1958,C,-0.34864065051078796,0.5323671698570251,-0.5,0.5,-2.0127043158640827,-0.275265530169418,0.7136814774465412,38.93198992831983
