loss,mae,val_loss,val_mae,lr
0.01463719829916954,0.06634755432605743,0.005537483841180801,0.04081492871046066,0.001
0.002418283838778734,0.027478964999318123,0.0008019966771826148,0.016281548887491226,0.001
0.0006485412595793605,0.014551965519785881,0.000552613812033087,0.012592780403792858,0.001
0.0004024305089842528,0.010420732200145721,0.0003334347566124052,0.008794305846095085,0.001
0.0003520388272590935,0.009726489894092083,0.00028758676489815116,0.007960489951074123,0.001
0.000243567003053613,0.007314883638173342,0.00024276420299429446,0.007104471791535616,0.001
0.00022097401961218566,0.00691526522859931,0.0001979003136511892,0.005794850178062916,0.001
0.0002554421662352979,0.0075776465237140656,0.00033354031620547175,0.008878116495907307,0.001
0.0001962457608897239,0.006329724099487066,0.00017127010505646467,0.0056665027514100075,0.001
0.0001611991028767079,0.0052461461164057255,0.00014742484199814498,0.004616896156221628,0.001
0.0001561447570566088,0.005339446943253279,0.00013764041068498045,0.004556523635983467,0.001
0.00015728762082289904,0.005493747536092997,0.00019344665633980185,0.005174841731786728,0.001
0.0001114498809329234,0.003612361615523696,0.00010708784247981384,0.0030851121991872787,0.0005
0.00010995546472258866,0.0036464626900851727,0.00010470658889971673,0.0031998874619603157,0.0005
9.612033318262547e-05,0.0031469063833355904,0.00010339299478800967,0.0032787946984171867,0.0005
8.65746769704856e-05,0.0026647301856428385,8.784610690781847e-05,0.002411136170849204,0.00025
8.301535126520321e-05,0.002565957373008132,8.773719309829175e-05,0.00233078608289361,0.00025
8.240500028477982e-05,0.0025811283849179745,8.412035094806924e-05,0.002324257045984268,0.00025
7.687821198487654e-05,0.0023052534088492393,8.131522918120027e-05,0.0021858939435333014,0.000125
7.605111750308424e-05,0.00228515756316483,7.982433453435078e-05,0.0021666712127625942,0.000125
7.538085628766567e-05,0.0023157887626439333,8.221597818192095e-05,0.002320575760677457,0.000125
7.24777637515217e-05,0.002153564477339387,7.808220834704116e-05,0.0020065580029040575,6.25e-05
7.128532888600603e-05,0.0021323561668395996,7.655512308701873e-05,0.001937625464051962,6.25e-05
7.05696947989054e-05,0.002136953640729189,7.622293924214318e-05,0.0019244616851210594,6.25e-05
6.932074757060036e-05,0.0020620531868189573,7.479217310901731e-05,0.0018512826645746827,3.125e-05
6.799375842092559e-05,0.0020505443681031466,7.534801989095286e-05,0.0018573248526081443,3.125e-05
6.782756827306002e-05,0.002056641038507223,7.388444646494463e-05,0.001824798178859055,3.125e-05
6.672387826256454e-05,0.002000671811401844,7.348007056862116e-05,0.001852524932473898,1.5625e-05
6.64900362608023e-05,0.0020045966375619173,7.265363819897175e-05,0.0017923044506460428,1.5625e-05
6.598307663807645e-05,0.0019812227692455053,7.273336086655036e-05,0.0017757283058017492,7.8125e-06
6.596637103939429e-05,0.0019803468603640795,7.266722241183743e-05,0.0017947584856301546,7.8125e-06
6.55842013657093e-05,0.0019664252176880836,7.226477464428172e-05,0.0017608129419386387,3.90625e-06
6.55386975267902e-05,0.001964043825864792,7.220290717668831e-05,0.0017535550286993384,3.90625e-06
6.536686123581603e-05,0.001954516861587763,7.219157851068303e-05,0.001745395245961845,1.953125e-06
6.454141839640215e-05,0.0019506943644955754,7.212917262222618e-05,0.0017506647855043411,1.953125e-06
6.498783477582037e-05,0.001952958176843822,7.20010357326828e-05,0.001736846985295415,1.953125e-06
6.43811363261193e-05,0.0019475608132779598,7.195756916189566e-05,0.001736217993311584,1e-06
6.48020941298455e-05,0.001948713674210012,7.192546036094427e-05,0.0017379216151311994,1e-06
6.491552630905062e-05,0.0019492276478558779,7.192112389020622e-05,0.001737136859446764,1e-06
6.441219738917425e-05,0.0019476950401440263,7.185303547885269e-05,0.0017396381590515375,1e-06
6.492913234978914e-05,0.0019506175303831697,7.184378046076745e-05,0.001738564227707684,1e-06
6.480319279944524e-05,0.0019541450310498476,7.181232649600133e-05,0.001734866644255817,1e-06
6.45850959699601e-05,0.0019431783584877849,7.180301327025518e-05,0.0017397984629496932,1e-06
6.433062662836164e-05,0.0019465923542156816,7.177114457590505e-05,0.001732374308630824,1e-06
6.481674063252285e-05,0.001947897719219327,7.16758004273288e-05,0.0017376645701006055,1e-06
6.447667692555115e-05,0.001944596180692315,7.161596295190975e-05,0.0017338671023026109,1e-06
6.430826033465564e-05,0.001945045660249889,7.156340143410489e-05,0.0017268918454647064,1e-06
6.497557478724048e-05,0.0019455441506579518,7.151505269575864e-05,0.0017306095687672496,1e-06
6.40125508653e-05,0.0019391531823202968,7.14833804522641e-05,0.0017266891663894057,1e-06
6.441964796977118e-05,0.00194656103849411,7.146177813410759e-05,0.0017338255420327187,1e-06
