t_unix,t_ros_ns,run_folder,run_id,goal_id,v_pred_lin,w_pred_ang,v_cmd_lin,w_cmd_ang,x,y,yaw,dist_to_goal
1773757879.0740309,1773757879074045120,SR03_gC_eps15_IMG1_LID1_STA1_CFC64_OH0,0317_1531,C,-0.05578659474849701,-0.0009587472304701805,0.0,0.0,-2.4262567585256903e-14,-2.3655581637431265e-24,-7.060477026208677e-12,39.286651761126194
1773757879.2070165,1773757879207025241,SR03_gC_eps15_IMG1_LID1_STA1_CFC64_OH0,0317_1531,C,-0.05578659474849701,-0.0009587472304701805,0.0,0.0,-2.4262567585256903e-14,-2.3655581637431265e-24,-7.060477026208677e-12,39.286651761126194
1773757879.332647,1773757879332655578,SR03_gC_eps15_IMG1_LID1_STA1_CFC64_OH0,0317_1531,C,-0.09128638356924057,0.00274990638718009,0.0,0.0,-2.4376659648193597e-14,-2.3647526193533677e-24,-7.060477121517195e-12,39.286651761126194
1773757879.4635513,1773757879463559890,SR03_gC_eps15_IMG1_LID1_STA1_CFC64_OH0,0317_1531,C,-0.017614329233765602,0.014983316883444786,0.0,0.0,-2.4490766410977756e-14,-2.3639469711569242e-24,-7.060477389467052e-12,39.286651761126194
1773757879.5902617,1773757879590268823,SR03_gC_eps15_IMG1_LID1_STA1_CFC64_OH0,0317_1531,C,-0.05341602861881256,8.221156895160675e-05,0.0,0.0,-2.4566877824333156e-14,-2.3634095882418848e-24,-7.0604774699384e-12,39.286651761126194
1773757879.7186098,1773757879718616977,SR03_gC_eps15_IMG1_LID1_STA1_CFC64_OH0,0317_1531,C,-0.04862067103385925,0.0009175064042210579,0.0,0.0,-1.357041615791286e-13,8.475641364097222e-19,-1.9172015830793303e-05,39.28665176112615
1773757879.8440018,1773757879844017262,SR03_gC_eps15_IMG1_LID1_STA1_CFC64_OH0,0317_1531,C,-0.05190471559762955,0.0021050083450973034,0.0,0.0,-1.563348314344666e-13,1.7644837136031095e-18,-0.00016296707504387286,39.286651761126144
1773757879.9728494,1773757879972857349,SR03_gC_eps15_IMG1_LID1_STA1_CFC64_OH0,0317_1531,C,-0.07317207753658295,0.002206325065344572,0.0,0.0,1.4253421014479373e-13,-6.871647597717284e-17,-0.00022174828402048394,39.286651761126244
1773757880.1017776,1773757880101785677,SR03_gC_eps15_IMG1_LID1_STA1_CFC64_OH0,0317_1531,C,-0.21751071512699127,-0.00019135652109980583,-0.5,0.0,1.6619941582264504e-12,2.4044560864124536e-16,0.0004353785767576766,39.28665176112675
1773757880.231908,1773757880231916089,SR03_gC_eps15_IMG1_LID1_STA1_CFC64_OH0,0317_1531,C,-0.19152526557445526,0.0003915014676749706,0.0,0.0,1.0296956765733978e-12,-6.39213824536112e-16,0.0019336956046015687,39.28665176112654
