t_unix,t_ros_ns,run_folder,run_id,goal_id,v_pred_lin,w_pred_ang,v_cmd_lin,w_cmd_ang,x,y,yaw,dist_to_goal
1773756042.381889,1773756042381897352,Sr02_gC_eps15_IMG1_LID1_STA1_CFC64_OH0,0317_1500,C,-0.1290440857410431,-0.019127966836094856,0.0,0.0,-2.914565298202311e-15,-2.5162849416975358e-24,-7.0604479287664945e-12,39.2866517611262
1773756042.508115,1773756042508123333,Sr02_gC_eps15_IMG1_LID1_STA1_CFC64_OH0,0317_1500,C,-0.1290440857410431,-0.019127966836094856,0.0,0.0,-2.914565298202311e-15,-2.5162849416975358e-24,-7.0604479287664945e-12,39.2866517611262
1773756042.632649,1773756042632657106,Sr02_gC_eps15_IMG1_LID1_STA1_CFC64_OH0,0317_1500,C,-0.16780662536621094,-0.02170450985431671,0.0,0.0,-3.028680542691898e-15,-2.5154792369454572e-24,-7.060448011829597e-12,39.2866517611262
1773756042.756995,1773756042757002829,Sr02_gC_eps15_IMG1_LID1_STA1_CFC64_OH0,0317_1500,C,-0.1531805843114853,-0.02211063727736473,0.0,0.0,-3.1047120806653233e-15,-2.5149424202150437e-24,-7.060448230228245e-12,39.2866517611262
1773756042.884215,1773756042884223721,Sr02_gC_eps15_IMG1_LID1_STA1_CFC64_OH0,0317_1500,C,-0.1677670180797577,-0.02592570148408413,0.0,0.0,-3.218914103256709e-15,-2.5141361027404227e-24,-7.0604483671676e-12,39.2866517611262
1773756043.0131097,1773756043013118297,Sr02_gC_eps15_IMG1_LID1_STA1_CFC64_OH0,0317_1500,C,-0.3986072242259979,-0.01433639321476221,-0.5,0.0,-3.2949421525971126e-15,-2.513599310619669e-24,-7.060448419424584e-12,39.2866517611262
1773756043.135835,1773756043135843565,Sr02_gC_eps15_IMG1_LID1_STA1_CFC64_OH0,0317_1500,C,-0.4638780951499939,-0.04877573251724243,-0.5,0.0,-2.0459358853542736e-08,3.132986592699505e-11,-0.0026778675169815587,39.286651754333064
1773756043.2611136,1773756043261120601,Sr02_gC_eps15_IMG1_LID1_STA1_CFC64_OH0,0317_1500,C,-0.454839289188385,-0.07056288421154022,-0.5,0.0,-4.630849740116914e-08,1.3842921030026949e-10,-0.005624319865407724,39.28665174568663
1773756043.3845513,1773756043384558556,Sr02_gC_eps15_IMG1_LID1_STA1_CFC64_OH0,0317_1500,C,-0.45776137709617615,-0.056401077657938004,-0.5,0.0,-6.509555516502659e-08,2.6443765053045686e-10,-0.0077947449946705796,39.28665173935698
1773756043.5145235,1773756043514530876,Sr02_gC_eps15_IMG1_LID1_STA1_CFC64_OH0,0317_1500,C,-0.4343973994255066,0.038253121078014374,-0.5,0.0,-8.391562987639585e-08,4.3186671811900007e-10,-0.010001721396172449,39.28665173297732
1773756043.6361127,1773756043636120021,Sr02_gC_eps15_IMG1_LID1_STA1_CFC64_OH0,0317_1500,C,-0.4201180934906006,-0.1052161231637001,-0.5,0.0,-0.00021233159041598304,2.9117113211135497e-06,-0.013838545373096027,39.2865788198701
1773756043.7622757,1773756043762284057,Sr02_gC_eps15_IMG1_LID1_STA1_CFC64_OH0,0317_1500,C,-0.4421103000640869,-0.057094164192676544,-0.5,0.0,-0.011853302366557275,0.00018021285944318932,-0.016006789664782965,39.282564725853916
1773756043.884847,1773756043884855650,Sr02_gC_eps15_IMG1_LID1_STA1_CFC64_OH0,0317_1500,C,-0.44220811128616333,-0.057460807263851166,-0.5,0.0,-0.061754662126269184,0.0010511835572299974,-0.018439220859286773,39.265287220345435
1773756044.007432,1773756044007439996,Sr02_gC_eps15_IMG1_LID1_STA1_CFC64_OH0,0317_1500,C,-0.45851650834083557,-0.07385801523923874,-0.5,0.0,-0.11117661619284332,0.002072523671954485,-0.023928727762088667,39.24808080732104
1773756044.130325,1773756044130332746,Sr02_gC_eps15_IMG1_LID1_STA1_CFC64_OH0,0317_1500,C,-0.5524587631225586,0.03437947481870651,-0.5,0.0,-0.18613507967265455,0.004193057233102289,-0.03213353023238491,39.221548106278846
1773756044.2475295,1773756044247536754,Sr02_gC_eps15_IMG1_LID1_STA1_CFC64_OH0,0317_1500,C,-0.5602644681930542,0.04497121647000313,-0.5,0.0,-0.2360797124146214,0.005717476311455477,-0.02862055105596932,39.2038336427431
1773756044.3670223,1773756044367032554,Sr02_gC_eps15_IMG1_LID1_STA1_CFC64_OH0,0317_1500,C,-0.34743547439575195,-0.23774607479572296,-0.5,-0.5,-0.31092310021154196,0.008100362815610307,-0.038898201123710514,39.17729914647894
