loss,mae,val_loss,val_mae,lr
0.022174401208758354,0.0825132206082344,0.009064609184861183,0.05762176215648651,0.001
0.005101886577904224,0.039187993854284286,0.0024572848342359066,0.027872102335095406,0.001
0.0015663017984479666,0.022434448823332787,0.0009590461850166321,0.018285438418388367,0.001
0.0007735515246167779,0.016274264082312584,0.0005646026111207902,0.013616539537906647,0.001
0.0004531194281298667,0.012193959206342697,0.00043749611359089613,0.011705399490892887,0.001
0.00039887396269477904,0.011413492262363434,0.0003220317594241351,0.00977507047355175,0.001
0.0003336687514092773,0.01018289104104042,0.00028408810612745583,0.00971293356269598,0.001
0.00026510609313845634,0.008597727864980698,0.0002936259552370757,0.009279901161789894,0.001
0.00026290962705388665,0.008578739129006863,0.00019020188483409584,0.007006519008427858,0.001
0.0002071058115689084,0.007219583727419376,0.00018347150762565434,0.006648565176874399,0.001
0.0002526424650568515,0.007859229110181332,0.00041986937867477536,0.014011713676154613,0.001
0.0002332608273718506,0.007980440743267536,0.00025553297018632293,0.008030698634684086,0.001
0.00012963821063749492,0.004881109111011028,0.00012107630755053833,0.00405316473916173,0.0005
0.0001199658727273345,0.0045769233256578445,0.0001108137730625458,0.003976808395236731,0.0005
0.00010676436068024486,0.004160741344094276,0.00011459161760285497,0.0040983157232403755,0.0005
9.409512131242082e-05,0.0036709581036120653,9.553840209264308e-05,0.003418285632506013,0.00025
9.082179894903675e-05,0.003558359807357192,9.319504897575825e-05,0.003255831077694893,0.00025
9.156033775070682e-05,0.0036329019349068403,9.661033254815266e-05,0.0035916788037866354,0.00025
9.035645052790642e-05,0.0036117075942456722,9.600955672794953e-05,0.003388787154108286,0.00025
8.108764450298622e-05,0.003235715441405773,8.749515836825594e-05,0.0030106191989034414,0.000125
8.051597978919744e-05,0.0032009121496230364,8.768193947616965e-05,0.003004232421517372,0.000125
7.972063758643344e-05,0.003212548093870282,8.74852339620702e-05,0.003036517184227705,0.000125
7.516081677749753e-05,0.003052648389711976,8.368446287931874e-05,0.002837348962202668,6.25e-05
7.404921052511781e-05,0.0030303150415420532,8.247138612205163e-05,0.0028573067393153906,6.25e-05
7.38149174139835e-05,0.003033884335309267,8.283552597276866e-05,0.0028521567583084106,6.25e-05
7.133863982744515e-05,0.002942742081359029,8.137269469443709e-05,0.0027286449912935495,3.125e-05
7.10945823811926e-05,0.002936626086011529,8.038905798457563e-05,0.0027076685801148415,3.125e-05
7.011533307377249e-05,0.002905741333961487,7.990210724528879e-05,0.002786543220281601,3.125e-05
6.912244134582579e-05,0.0028759699780493975,7.845467189326882e-05,0.0026531533803790808,1.5625e-05
6.845303141744807e-05,0.0028570368885993958,7.834340794943273e-05,0.0026631150394678116,1.5625e-05
6.822053546784446e-05,0.002855541417375207,7.801988977007568e-05,0.002635566983371973,7.8125e-06
6.77791322232224e-05,0.0028450321406126022,7.813299453118816e-05,0.0026357765309512615,7.8125e-06
6.730298628099263e-05,0.0028220415115356445,7.758407446090132e-05,0.002612596144899726,3.90625e-06
6.730240420438349e-05,0.0028246648143976927,7.754762191325426e-05,0.0026075467467308044,3.90625e-06
6.701544771203771e-05,0.0028185902629047632,7.734064274700359e-05,0.0026401979848742485,3.90625e-06
6.684706022497267e-05,0.0028212263714522123,7.711351645411924e-05,0.002607335103675723,1.953125e-06
6.664470856776461e-05,0.0028088008984923363,7.689946505706757e-05,0.0025946744717657566,1.953125e-06
6.667130946880206e-05,0.002811343874782324,7.693593943258747e-05,0.0025931906420737505,1e-06
6.645575922448188e-05,0.0028135254979133606,7.687571633141488e-05,0.002600878942757845,1e-06
6.602507346542552e-05,0.00280764396302402,7.699842535657808e-05,0.0025997960474342108,1e-06
6.630581628996879e-05,0.0028042644262313843,7.682941213715822e-05,0.002591177122667432,1e-06
6.673445750493556e-05,0.002810403238981962,7.687579636694863e-05,0.0025982281658798456,1e-06
6.649423448834568e-05,0.0028038027230650187,7.682451541768387e-05,0.0025962800718843937,1e-06
6.602647044928744e-05,0.0028004993218928576,7.670409104321152e-05,0.0025887282099574804,1e-06
6.645946996286511e-05,0.00280480133369565,7.67071105656214e-05,0.002592584351077676,1e-06
6.600353663088754e-05,0.0028010366950184107,7.672168430872262e-05,0.0025961436331272125,1e-06
6.596787716262043e-05,0.0028015365824103355,7.662402640562505e-05,0.0025903386995196342,1e-06
6.608106923522428e-05,0.0028020143508911133,7.663606811547652e-05,0.0025895244907587767,1e-06
6.598434993065894e-05,0.0027969160582870245,7.645022560609505e-05,0.0025929617695510387,1e-06
6.601073255296797e-05,0.0027978739235550165,7.640194962732494e-05,0.0025899498723447323,1e-06
