t_unix,t_ros_ns,run_folder,run_id,goal_id,v_pred_lin,w_pred_ang,v_cmd_lin,w_cmd_ang,x,y,yaw,dist_to_goal
1773596900.8321643,1773596900832172100,Sr02_gA_IMG1_LID1_STA1_CFC64_OH0,0315_1848,A,-0.03066907823085785,0.0263323076069355,0.0,0.0,-4.702657219445771e-15,-2.503660209048409e-24,-7.0604511805717914e-12,33.80335215951222
1773596900.9532273,1773596900953234844,Sr02_gA_IMG1_LID1_STA1_CFC64_OH0,0315_1848,A,-0.03066907823085785,0.0263323076069355,0.0,0.0,-4.702657219445771e-15,-2.503660209048409e-24,-7.0604511805717914e-12,33.80335215951222
1773596901.0756965,1773596901075704791,Sr02_gA_IMG1_LID1_STA1_CFC64_OH0,0315_1848,A,-0.10005094110965729,0.0023554982617497444,0.0,0.0,-4.816756794670584e-15,-2.502854614565558e-24,-7.060451179115907e-12,33.80335215951222
1773596901.1984563,1773596901198463840,Sr02_gA_IMG1_LID1_STA1_CFC64_OH0,0315_1848,A,-0.07076160609722137,0.009197322651743889,0.0,0.0,-4.893002071916594e-15,-2.502316288503473e-24,-7.0604513259738976e-12,33.80335215951222
1773596901.318671,1773596901318677858,Sr02_gA_IMG1_LID1_STA1_CFC64_OH0,0315_1848,A,-0.07223016023635864,0.015053731389343739,0.0,0.0,-5.006908659761632e-15,-2.5015120565756666e-24,-7.060451505321818e-12,33.80335215951222
1773596901.4392233,1773596901439235746,Sr02_gA_IMG1_LID1_STA1_CFC64_OH0,0315_1848,A,-0.07234208285808563,0.005182933993637562,0.0,0.0,-5.082911828668797e-15,-2.5009754398862723e-24,-7.0604514411778755e-12,33.80335215951222
1773596901.5625057,1773596901562513666,Sr02_gA_IMG1_LID1_STA1_CFC64_OH0,0315_1848,A,-0.30271151661872864,0.014085630886256695,-0.5,0.0,1.0645310201251253e-12,-3.0562238022294123e-15,0.0028965161127701856,33.80335215951327
1773596901.6865013,1773596901686510031,Sr02_gA_IMG1_LID1_STA1_CFC64_OH0,0315_1848,A,-0.28306815028190613,0.01438936311751604,-0.5,0.0,-1.547457861774537e-12,-1.4061143829247086e-14,0.005529730801214842,33.803352159510716
1773596901.8112254,1773596901811234110,Sr02_gA_IMG1_LID1_STA1_CFC64_OH0,0315_1848,A,-0.33533698320388794,0.015406494028866291,-0.5,0.0,-5.586086922656682e-12,-3.847156037387205e-14,0.006362591710886167,33.80335215950679
1773596901.9333353,1773596901933344231,Sr02_gA_IMG1_LID1_STA1_CFC64_OH0,0315_1848,A,-0.3757891356945038,0.011519799940288067,-0.5,0.0,-4.9539283701736434e-12,-3.450377478185079e-14,0.0072823059116573574,33.8033521595074
1773596902.0565434,1773596902056549902,Sr02_gA_IMG1_LID1_STA1_CFC64_OH0,0315_1848,A,-0.43107056617736816,-0.009027986787259579,-0.5,0.0,-4.951332978332043e-12,-3.499248508761735e-14,0.008787660637507091,33.8033521595074
1773596902.1772594,1773596902177267571,Sr02_gA_IMG1_LID1_STA1_CFC64_OH0,0315_1848,A,-0.5242241024971008,0.026713695377111435,-0.5,0.0,-0.00020387034457378559,-2.024956753028149e-06,0.00995639907223121,33.80315363674407
1773596902.3005884,1773596902300595611,Sr02_gA_IMG1_LID1_STA1_CFC64_OH0,0315_1848,A,-0.524120032787323,0.026766054332256317,-0.5,0.0,-0.011761837257081608,-0.00012014844280662244,0.010360662200385498,33.7918996677868
1773596902.4224238,1773596902422432479,Sr02_gA_IMG1_LID1_STA1_CFC64_OH0,0315_1848,A,-0.4985341727733612,-0.048883140087127686,-0.5,0.0,-0.06154209523775688,-0.0006476646217839754,0.010744037582332321,33.74343518278741
1773596902.5444112,1773596902544419152,Sr02_gA_IMG1_LID1_STA1_CFC64_OH0,0315_1848,A,-0.4920525848865509,0.010913876816630363,-0.5,0.0,-0.11110790316613735,-0.0012051375326979337,0.011976763849236292,33.695190350964275
1773596902.6620007,1773596902662009583,Sr02_gA_IMG1_LID1_STA1_CFC64_OH0,0315_1848,A,-0.49284371733665466,0.010951610282063484,-0.5,0.0,-0.1861015814460226,-0.002177757969274316,0.013654734374639781,33.62223097269556
1773596902.7895339,1773596902789543176,Sr02_gA_IMG1_LID1_STA1_CFC64_OH0,0315_1848,A,-0.518651008605957,-0.34114891290664673,-0.5,-0.5,-0.23609721843846607,-0.002837905719852151,0.012751941907476309,33.573599105410786
1773596902.9058926,1773596902905899246,Sr02_gA_IMG1_LID1_STA1_CFC64_OH0,0315_1848,A,-0.4912097156047821,-0.24737323820590973,-0.5,-0.5,-0.3110897264201819,-0.0038944900460059118,0.01604412856021449,33.50067439059749
1773596903.0244365,1773596903024443695,Sr02_gA_IMG1_LID1_STA1_CFC64_OH0,0315_1848,A,-0.45963677763938904,-0.17983528971672058,-0.5,-0.5,-0.36108215479994443,-0.004763567385337073,0.018720728291851223,33.4521018374022
1773596903.142684,1773596903142692800,Sr02_gA_IMG1_LID1_STA1_CFC64_OH0,0315_1848,A,-0.4572888910770416,-0.18538782000541687,-0.5,-0.5,-0.41104331541296,-0.0055986992291088954,0.014304855451679086,33.403556495889326
1773596903.2638333,1773596903263845414,Sr02_gA_IMG1_LID1_STA1_CFC64_OH0,0315_1848,A,-0.5102047324180603,-0.03996855393052101,-0.5,0.0,-0.4860252877936307,-0.006599974565620379,0.01394496163543453,33.330651482104486
1773596903.3880186,1773596903388026595,Sr02_gA_IMG1_LID1_STA1_CFC64_OH0,0315_1848,A,-0.5419544577598572,-0.47001686692237854,-0.5,-0.5,-0.536020031374308,-0.007324576167179881,0.015040120344786733,33.282059345000754
1773596903.5104153,1773596903510426283,Sr02_gA_IMG1_LID1_STA1_CFC64_OH0,0315_1848,A,-0.5645719170570374,-0.41279977560043335,-0.5,-0.5,-0.5856611469511981,-0.007950128341051573,0.006069905720504162,33.233794192688975
1773596903.634882,1773596903634890623,Sr02_gA_IMG1_LID1_STA1_CFC64_OH0,0315_1848,A,-0.5218097567558289,-0.48165518045425415,-0.5,-0.5,-0.660117125742254,-0.006971663123094572,-0.03191462370704178,33.16098313022142
1773596903.7513466,1773596903751356261,Sr02_gA_IMG1_LID1_STA1_CFC64_OH0,0315_1848,A,-0.46194660663604736,-0.5565770864486694,-0.5,-0.5,-0.7100618251329525,-0.0049178351825829,-0.050098627470332,33.11183461695433
