loss,mae,val_loss,val_mae,lr
0.01373621542006731,0.06363025307655334,0.0035540766548365355,0.033217575401067734,0.001
0.0017927641747519374,0.02354130707681179,0.0008284606738016009,0.015417050570249557,0.001
0.0006527993245981634,0.013605298474431038,0.00046113357529975474,0.01127653755247593,0.001
0.00047229824122041464,0.01112756785005331,0.0003603596705943346,0.009685729630291462,0.001
0.0004104170366190374,0.010037852451205254,0.0003029616782441735,0.008576716296374798,0.001
0.00024841181584633887,0.007211809512227774,0.00022199098020792007,0.006593418773263693,0.001
0.00026618901756592095,0.007606856990605593,0.0002866132708732039,0.008968744426965714,0.001
0.0002645899076014757,0.007559139281511307,0.0003543703933246434,0.008403599262237549,0.001
0.0001323689939454198,0.004196073394268751,9.630556451156735e-05,0.003360097063705325,0.0005
0.00011140515562146902,0.0037250553723424673,0.0001498730998719111,0.00449371337890625,0.0005
0.00011025794083252549,0.003798368386924267,0.00012280335067771375,0.005353869404643774,0.0005
8.458717638859525e-05,0.0029972647316753864,0.00011647318751784042,0.0037147195544093847,0.00025
8.28840711619705e-05,0.002972629386931658,6.934053817531094e-05,0.0026386051904410124,0.00025
8.039022941375151e-05,0.003102661808952689,7.484050001949072e-05,0.003095892257988453,0.00025
7.96007298049517e-05,0.0032277472782880068,6.966152432141826e-05,0.0029494580812752247,0.00025
5.974218584015034e-05,0.0023177205584943295,5.4079591791378334e-05,0.0021284909453243017,0.000125
5.785197572549805e-05,0.002289721742272377,5.305588274495676e-05,0.0021362933330237865,0.000125
5.5903641623444855e-05,0.002284175716340542,5.608844003290869e-05,0.0021559190936386585,0.000125
4.826698932447471e-05,0.0019363908795639873,4.708178312284872e-05,0.001778417848981917,6.25e-05
4.703438389697112e-05,0.0019053146243095398,4.878941035713069e-05,0.0018519614823162556,6.25e-05
4.628144597518258e-05,0.0019185530254617333,4.561969399219379e-05,0.0016749759670346975,6.25e-05
4.515103864832781e-05,0.0018770998576655984,4.6032408135943115e-05,0.0018010520143434405,6.25e-05
4.4184740545460954e-05,0.00186030357144773,5.079935726826079e-05,0.0017865176778286695,6.25e-05
4.0834474930306897e-05,0.0016590598970651627,4.186950172879733e-05,0.0014474865747615695,3.125e-05
3.988672324339859e-05,0.0016302441945299506,4.253648512531072e-05,0.0014990716008469462,3.125e-05
3.9008311432553455e-05,0.0016219309763982892,4.128383443458006e-05,0.0014413850149139762,3.125e-05
3.6665373045252636e-05,0.0015267252456396818,4.078868732904084e-05,0.0013708742335438728,1.5625e-05
3.6537821870297194e-05,0.0015181441558524966,4.0202645323006436e-05,0.00133519119117409,1.5625e-05
3.655827458715066e-05,0.0015103230252861977,4.0487251681042835e-05,0.0013564490946009755,1.5625e-05
3.646408367785625e-05,0.001499011879786849,4.051710493513383e-05,0.0013536300975829363,1.5625e-05
3.554342401912436e-05,0.0014566283207386732,3.958176966989413e-05,0.0012856051325798035,7.8125e-06
3.5388304240768775e-05,0.0014435084303840995,3.943043702747673e-05,0.0012910503428429365,7.8125e-06
3.476324855000712e-05,0.0014249453088268638,3.9611932152183726e-05,0.00127922382671386,3.90625e-06
3.405909956200048e-05,0.0014232820831239223,3.945616845157929e-05,0.0012806706363335252,3.90625e-06
3.438852581894025e-05,0.0014130219351500273,3.934669075533748e-05,0.0012589020188897848,1.953125e-06
3.4112312278011814e-05,0.0014102888526394963,3.929748709197156e-05,0.0012580974726006389,1.953125e-06
3.434035534155555e-05,0.0014045301359146833,3.924755583284423e-05,0.001253398833796382,1e-06
3.359514812473208e-05,0.0014028779696673155,3.923777330783196e-05,0.0012499690055847168,1e-06
3.394853411009535e-05,0.0014038378139957786,3.924522752640769e-05,0.0012461511651054025,1e-06
3.398222179384902e-05,0.0014043861301615834,3.9233160350704566e-05,0.0012482852907851338,1e-06
3.3969794458243996e-05,0.0014024398988112807,3.926931822206825e-05,0.001250420929864049,1e-06
3.405852476134896e-05,0.0014032901963219047,3.9194281271193177e-05,0.0012463959865272045,1e-06
3.346327866893262e-05,0.0014028484001755714,3.9246933738468215e-05,0.0012480671284720302,1e-06
3.373777508386411e-05,0.0013982354430481791,3.913684486178681e-05,0.0012448930647224188,1e-06
3.3613752748351544e-05,0.0013976930640637875,3.910412851837464e-05,0.0012467498891055584,1e-06
3.3913805964402854e-05,0.001400778884999454,3.914169064955786e-05,0.001239042030647397,1e-06
3.41182058036793e-05,0.0013982300879433751,3.910510349669494e-05,0.0012435009703040123,1e-06
3.406959513085894e-05,0.0014020403614267707,3.908327198587358e-05,0.0012393021024763584,1e-06
3.372265200596303e-05,0.001396971638314426,3.908767757820897e-05,0.0012373685603961349,1e-06
3.360845221322961e-05,0.001396487234160304,3.9043985452735797e-05,0.0012390685733407736,1e-06
