t_unix,t_ros_ns,run_folder,run_id,goal_id,v_pred_lin,w_pred_ang,v_cmd_lin,w_cmd_ang,x,y,yaw,dist_to_goal
1773590166.9915264,1773590166991534628,Sr02_gA_IMG1_LID1_STA1_CFC64_OH0,0315_1656,A,-0.07693684101104736,0.014899053610861301,0.0,0.0,-1.6043807935812947e-14,-2.423586482061734e-24,-7.0604659522387225e-12,33.803352159512215
1773590167.109236,1773590167109243790,Sr02_gA_IMG1_LID1_STA1_CFC64_OH0,0315_1656,A,-0.07693684101104736,0.014899053610861301,0.0,0.0,-1.6043807935812947e-14,-2.423586482061734e-24,-7.0604659522387225e-12,33.803352159512215
1773590167.2293975,1773590167229404406,Sr02_gA_IMG1_LID1_STA1_CFC64_OH0,0315_1656,A,-0.08544741570949554,0.00757321622222662,0.0,0.0,-1.615807011218734e-14,-2.4227797378297667e-24,-7.060466353717964e-12,33.803352159512215
1773590167.351896,1773590167351904093,Sr02_gA_IMG1_LID1_STA1_CFC64_OH0,0315_1656,A,-0.07222454249858856,0.007030279375612736,0.0,0.0,-1.627218656872412e-14,-2.421974022417771e-24,-7.060466460273695e-12,33.803352159512215
1773590167.4690514,1773590167469060594,Sr02_gA_IMG1_LID1_STA1_CFC64_OH0,0315_1656,A,-0.03505939617753029,0.011011526919901371,0.0,0.0,-1.6348330984618782e-14,-2.4214364073241172e-24,-7.060466543175561e-12,33.803352159512215
1773590167.587186,1773590167587194387,Sr02_gA_IMG1_LID1_STA1_CFC64_OH0,0315_1656,A,-0.02158757671713829,0.009309565648436546,0.0,0.0,-1.6424412126772783e-14,-2.4208992389622087e-24,-7.0604666575129485e-12,33.803352159512215
1773590167.707366,1773590167707373508,Sr02_gA_IMG1_LID1_STA1_CFC64_OH0,0315_1656,A,-0.2355421632528305,0.012042893096804619,-0.5,0.0,1.0926629606904091e-12,-5.638158806646328e-16,0.0017878583757288445,33.803352159513295
1773590167.8276424,1773590167827649361,Sr02_gA_IMG1_LID1_STA1_CFC64_OH0,0315_1656,A,-0.26305633783340454,-0.003326105885207653,-0.5,0.0,2.560305989967624e-13,-2.6830439678761557e-15,0.0032777498091754796,33.80335215951248
1773590167.9455268,1773590167945538273,Sr02_gA_IMG1_LID1_STA1_CFC64_OH0,0315_1656,A,-0.2980993986129761,0.008231745101511478,-0.5,0.0,-1.2270120918179788e-12,-8.047126160358538e-15,0.004481548163546294,33.80335215951103
1773590168.061885,1773590168061891548,Sr02_gA_IMG1_LID1_STA1_CFC64_OH0,0315_1656,A,-0.2322339564561844,0.009378899820148945,-0.5,0.0,-1.4422264545574978e-12,-9.079081898052483e-15,0.005184563764125065,33.80335215951082
1773590168.185921,1773590168185929126,Sr02_gA_IMG1_LID1_STA1_CFC64_OH0,0315_1656,A,-0.23230181634426117,0.009422145783901215,-0.5,0.0,-1.3324942346107683e-12,-8.696293625028083e-15,0.006285700228160492,33.80335215951092
1773590168.3054829,1773590168305494038,Sr02_gA_IMG1_LID1_STA1_CFC64_OH0,0315_1656,A,-0.4239344000816345,-0.030942443758249283,-0.5,0.0,-0.00020149682780356312,-1.5450856400517262e-06,0.0077127166584396775,33.80315584850275
1773590168.4250383,1773590168425045445,Sr02_gA_IMG1_LID1_STA1_CFC64_OH0,0315_1656,A,-0.09370404481887817,0.021971624344587326,0.0,0.0,-0.01173597230939974,-9.623853396772047e-05,0.00847912728013366,33.79191969427371
1773590168.5441732,1773590168544180146,Sr02_gA_IMG1_LID1_STA1_CFC64_OH0,0315_1656,A,-0.5143402814865112,-0.07116179168224335,-0.5,0.0,-0.061481611646573765,-0.0005415602308990765,0.00925893720016408,33.74347102553286
1773590168.6651282,1773590168665137374,Sr02_gA_IMG1_LID1_STA1_CFC64_OH0,0315_1656,A,-0.5141007304191589,-0.07106112688779831,-0.5,0.0,-0.11105323691306257,-0.0010171948898151986,0.010005622679784224,33.695202572558344
1773590168.7875595,1773590168787566167,Sr02_gA_IMG1_LID1_STA1_CFC64_OH0,0315_1656,A,-0.4887641966342926,0.025013599544763565,-0.5,0.0,-0.16105048902258295,-0.0015409135835113296,0.010943510437549986,33.6465331684417
1773590168.9056468,1773590168905654285,Sr02_gA_IMG1_LID1_STA1_CFC64_OH0,0315_1656,A,-0.43141162395477295,0.08922021090984344,-0.5,0.0,-0.23603718089795042,-0.0024135605878603623,0.011981672155597197,33.57356447863003
1773590169.0262787,1773590169026286880,Sr02_gA_IMG1_LID1_STA1_CFC64_OH0,0315_1656,A,-0.7057203650474548,-0.055098772048950195,-0.5,0.0,-0.28603443557894703,-0.0029352789968179176,0.008887444380401033,33.52490446148377
1773590169.1450396,1773590169145046354,Sr02_gA_IMG1_LID1_STA1_CFC64_OH0,0315_1656,A,-0.7395667433738708,-0.06629419326782227,-0.5,0.0,-0.34162060694037655,-0.0033279949907526617,0.005087423705439408,33.47076837451726
1773590169.2620628,1773590169262071827,Sr02_gA_IMG1_LID1_STA1_CFC64_OH0,0315_1656,A,-0.5597774386405945,-0.08718544244766235,-0.5,0.0,-0.3818101499880744,-0.0034917580862862023,0.00326507203418339,33.43160371960766
1773590169.3842096,1773590169384218569,Sr02_gA_IMG1_LID1_STA1_CFC64_OH0,0315_1656,A,-0.4599016606807709,-0.10511220991611481,-0.5,0.0,-0.4316233729646474,-0.0035069262802768803,-0.0031749068790666245,33.38302269477253
1773590169.5035963,1773590169503603121,Sr02_gA_IMG1_LID1_STA1_CFC64_OH0,0315_1656,A,-0.4705996513366699,-0.12684813141822815,-0.5,0.0,-0.5065678899917117,-0.0032231747758320706,-0.0018540781987539659,33.309871018290224
1773590169.625606,1773590169625617072,Sr02_gA_IMG1_LID1_STA1_CFC64_OH0,0315_1656,A,-0.45165205001831055,-0.3229604959487915,-0.5,-0.5,-0.5565568225365443,-0.0033517151672605295,0.007029596317746394,33.26115283279353
1773590169.7491882,1773590169749195353,Sr02_gA_IMG1_LID1_STA1_CFC64_OH0,0315_1656,A,-0.5151823163032532,-0.4407619833946228,-0.5,-0.5,-0.631448965321607,-0.0038268080602981247,0.0024586816289095276,33.18823434272943
1773590169.86933,1773590169869337524,Sr02_gA_IMG1_LID1_STA1_CFC64_OH0,0315_1656,A,-0.4753495752811432,-0.5004538297653198,-0.5,-0.5,-0.6814488501907967,-0.0037834848777489297,-0.004379623640637937,33.139476793020286
1773590169.988064,1773590169988072631,Sr02_gA_IMG1_LID1_STA1_CFC64_OH0,0315_1656,A,-0.47000977396965027,-0.5084667801856995,-0.5,-0.5,-0.731446779506095,-0.0033465477227887347,-0.013098145068882497,33.09063713596361
1773590170.1088908,1773590170108899724,Sr02_gA_IMG1_LID1_STA1_CFC64_OH0,0315_1656,A,-0.5404089093208313,-0.3902680277824402,-0.5,-0.5,-0.8064297040836069,-0.0017838858685788554,-0.029120364664408628,33.01719517285854
1773590170.2308724,1773590170230879460,Sr02_gA_IMG1_LID1_STA1_CFC64_OH0,0315_1656,A,-0.4007202982902527,-0.37624025344848633,-0.5,-0.5,-0.8563979290868305,-1.1131658928263514e-05,-0.0418051497143821,32.96809419206162
1773590170.352247,1773590170352254747,Sr02_gA_IMG1_LID1_STA1_CFC64_OH0,0315_1656,A,-0.391071617603302,-0.3794421851634979,-0.5,-0.5,-0.9309152078422072,0.004389968760268016,-0.08233238059518022,32.89448164340294
